canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,target_organism,type,value
CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,CHEMBL62176,6.00,=,=,IC50,Homo sapiens,IC50,1.0
COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,CHEMBL423159,4.68,=,=,IC50,Homo sapiens,IC50,21.0
CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL299622,9.12,=,=,IC50,Homo sapiens,IC50,0.76
CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL299622,7.52,=,=,IC50,Homo sapiens,IC50,30.0
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL138363,8.80,=,=,IC50,Homo sapiens,IC50 app,1.6
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL138363,7.36,=,=,IC50,Homo sapiens,IC50,44.0
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93464,9.26,=,=,IC50,Homo sapiens,IC50 app,0.55
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL93464,8.06,=,=,IC50,Homo sapiens,IC50,8.7
Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53831,8.82,=,=,IC50,Homo sapiens,IC50,1.5
Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,CHEMBL299881,8.64,=,=,IC50,Homo sapiens,IC50,2.3
Clc1ncc2ncnc(Nc3ccccc3)c2n1,CHEMBL50027,5.59,=,=,IC50,Homo sapiens,IC50,2550.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,7.13,=,=,IC50,Homo sapiens,IC50,0.074
CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL344486,8.57,=,=,IC50,Homo sapiens,IC50 app,2.7
CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL344486,7.19,=,=,IC50,Homo sapiens,IC50,64.0
O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,CHEMBL138940,9.21,=,=,IC50,Homo sapiens,IC50 app,0.61
O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,CHEMBL138940,7.85,=,=,IC50,Homo sapiens,IC50,14.0
O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,CHEMBL138940,7.85,=,=,IC50,Homo sapiens,IC50,14.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,CHEMBL321193,6.82,=,=,IC50,Homo sapiens,IC50,0.15
CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL419022,6.16,=,=,IC50,Homo sapiens,IC50,0.7
Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,CHEMBL53426,9.60,=,=,IC50,Homo sapiens,IC50,0.25
Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,CHEMBL53426,8.29,=,=,IC50,Homo sapiens,IC50,5.1
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53711,8.59,=,=,IC50,Homo sapiens,IC50,2.6
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53711,7.92,=,=,IC50,Homo sapiens,IC50,12.0
O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL344177,9.16,=,=,IC50,Homo sapiens,IC50 app,0.69
O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL344177,7.70,=,=,IC50,Homo sapiens,IC50,20.0
CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL136178,8.92,=,=,IC50,Homo sapiens,IC50 app,1.2
CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL136178,5.98,=,=,IC50,Homo sapiens,IC50,1039.0
C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL136511,8.85,=,=,IC50,Homo sapiens,IC50 app,1.4
C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL136511,8.57,=,=,IC50,Homo sapiens,IC50,2.7
Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,CHEMBL416307,8.52,=,=,IC50,Homo sapiens,IC50,3.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL44,6.00,=,=,IC50,Homo sapiens,IC50,1.0
CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL136102,8.84,=,=,IC50,Homo sapiens,IC50 app,1.45
CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL136102,6.71,=,=,IC50,Homo sapiens,IC50,193.0
C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL336264,9.37,=,=,IC50,Homo sapiens,IC50 app,0.43
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL104153,6.66,=,=,IC50,Homo sapiens,IC50,0.22
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53156,8.51,=,=,IC50,Homo sapiens,IC50,3.1
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53156,7.70,=,=,IC50,Homo sapiens,IC50,20.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,CHEMBL95774,7.10,=,=,IC50,Homo sapiens,IC50,0.08
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL131653,5.05,=,=,IC50,Homo sapiens,IC50,9.0
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,CHEMBL268868,6.52,=,=,IC50,Homo sapiens,IC50,0.3
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,CHEMBL268868,6.80,=,=,Ki,Homo sapiens,Ki,0.16
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CHEMBL7775,5.06,=,=,IC50,Homo sapiens,IC50,8.7
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53711,7.68,=,=,IC50,Homo sapiens,IC50,21.0
CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,CHEMBL61119,5.28,=,=,IC50,Homo sapiens,IC50,5.3
O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL335440,7.03,=,=,IC50,Homo sapiens,IC50 app,93.5
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,CHEMBL50647,6.66,=,=,IC50,Homo sapiens,IC50,0.22
COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL320705,7.18,=,=,IC50,Homo sapiens,IC50,0.066
Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,CHEMBL51228,8.64,=,=,IC50,Homo sapiens,IC50,2.3
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,CHEMBL129930,5.02,=,=,IC50,Homo sapiens,IC50,9.5
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,CHEMBL113863,6.00,=,=,IC50,Homo sapiens,IC50,1.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,5.84,=,=,IC50,Homo sapiens,IC50,1.45
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL92086,8.92,=,=,IC50,Homo sapiens,IC50 app,1.2
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL92086,7.80,=,=,IC50,Homo sapiens,IC50,16.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,CHEMBL109631,6.72,=,=,IC50,Homo sapiens,IC50,0.19
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52015,7.08,=,=,IC50,Homo sapiens,IC50,84.0
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53796,8.02,=,=,IC50,Homo sapiens,IC50,9.6
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53796,7.50,=,=,IC50,Homo sapiens,IC50,32.0
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51853,9.89,=,=,IC50,Homo sapiens,IC50,0.13
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51853,7.80,=,=,IC50,Homo sapiens,IC50,16.0
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,CHEMBL293913,4.36,=,=,IC50,Homo sapiens,IC50,44.0
COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,CHEMBL133283,5.00,=,=,IC50,Homo sapiens,IC50,10.0
Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,CHEMBL7914,5.60,=,=,IC50,Homo sapiens,IC50,2.5
Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,CHEMBL7914,5.35,=,=,IC50,Homo sapiens,IC50,4.5
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL334801,8.96,=,=,IC50,Homo sapiens,IC50 app,1.1
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL334801,7.24,=,=,IC50,Homo sapiens,IC50,57.0
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL334801,7.24,=,=,IC50,Homo sapiens,IC50,57.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,CHEMBL325589,6.29,=,=,IC50,Homo sapiens,IC50,0.51
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL99024,5.98,=,=,IC50,Homo sapiens,IC50,1.04
CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,CHEMBL59812,4.70,=,=,IC50,Homo sapiens,IC50,20.0
O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL434828,8.04,=,=,IC50,Homo sapiens,IC50 app,9.1
O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL434828,7.11,=,=,IC50,Homo sapiens,IC50,77.0
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,CHEMBL49596,5.25,=,=,IC50,Homo sapiens,IC50,5.6
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL50519,8.37,=,=,IC50,Homo sapiens,IC50,4.3
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,CHEMBL293250,4.39,=,=,IC50,Homo sapiens,IC50,40.5
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,CHEMBL62701,4.65,=,=,IC50,Homo sapiens,IC50,22.3
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51659,9.04,=,=,IC50,Homo sapiens,IC50 app,0.91
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51659,8.47,=,=,IC50,Homo sapiens,IC50,3.4
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL135142,8.76,=,=,IC50,Homo sapiens,IC50 app,1.75
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL135142,7.46,=,=,IC50,Homo sapiens,IC50,35.0
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL343722,8.80,=,=,IC50,Homo sapiens,IC50 app,1.6
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL343722,6.92,=,=,IC50,Homo sapiens,IC50,120.0
CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,CHEMBL448154,6.31,=,=,IC50,Homo sapiens,IC50,0.49
CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL50470,5.85,=,=,IC50,Homo sapiens,IC50,1.4
CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,CHEMBL104244,6.68,=,=,IC50,Homo sapiens,IC50,0.21
CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53777,9.02,=,=,IC50,Homo sapiens,IC50,0.95
CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53777,7.66,=,=,IC50,Homo sapiens,IC50,22.0
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,CHEMBL293889,5.37,=,=,IC50,Homo sapiens,IC50,4.3
CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL140561,8.62,=,=,IC50,Homo sapiens,IC50 app,2.4
CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL140561,6.97,=,=,IC50,Homo sapiens,IC50,108.0
CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL140561,6.97,=,=,IC50,Homo sapiens,IC50,108.0
C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL345077,8.34,=,=,IC50,Homo sapiens,IC50 app,4.6
C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL345077,6.47,=,=,IC50,Homo sapiens,IC50,340.0
CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL107472,5.12,=,=,IC50,Homo sapiens,IC50,7.5
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL139044,8.96,=,=,IC50,Homo sapiens,IC50 app,1.1
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL139044,7.57,=,=,IC50,Homo sapiens,IC50,27.0
C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL139095,9.12,=,=,IC50,Homo sapiens,IC50 app,0.76
C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL139095,8.62,=,=,IC50,Homo sapiens,IC50,2.4
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,CHEMBL113070,7.10,=,=,IC50,Homo sapiens,IC50,0.08
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,CHEMBL104779,6.04,=,=,IC50,Homo sapiens,IC50,0.91
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL319620,4.04,=,=,IC50,Homo sapiens,IC50,92.0
O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL134371,9.43,=,=,IC50,Homo sapiens,IC50 app,0.37
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,CHEMBL301612,6.58,=,=,IC50,Homo sapiens,IC50,0.26
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52765,9.11,=,=,IC50,Homo sapiens,IC50,0.78
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL50344,7.96,=,=,IC50,Homo sapiens,IC50,11.0
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,CHEMBL293251,4.94,=,=,IC50,Homo sapiens,IC50,11.4
COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,CHEMBL60472,5.44,=,=,IC50,Homo sapiens,IC50,3.6
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,CHEMBL342828,9.25,=,=,IC50,Homo sapiens,IC50 app,0.56
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,CHEMBL342828,7.85,=,=,IC50,Homo sapiens,IC50,14.0
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,CHEMBL342828,7.85,=,=,IC50,Homo sapiens,IC50,14.0
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,CHEMBL299194,5.06,=,=,IC50,Homo sapiens,IC50,8.7
CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL54067,7.46,=,=,IC50,Homo sapiens,IC50,35.0
CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,CHEMBL291359,5.00,=,=,IC50,Homo sapiens,IC50,9.9
CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL109296,5.35,=,=,IC50,Homo sapiens,IC50,4.5
Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL111339,6.32,=,=,IC50,Homo sapiens,IC50,0.48
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52197,7.52,=,=,IC50,Homo sapiens,IC50,30.0
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,CHEMBL7939,6.16,=,=,IC50,Homo sapiens,IC50,0.7
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,CHEMBL7939,5.66,=,=,IC50,Homo sapiens,IC50,2.2
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,CHEMBL8095,5.70,=,=,IC50,Homo sapiens,IC50,2.0
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,CHEMBL8095,4.75,=,=,IC50,Homo sapiens,IC50,18.0
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL345109,9.36,=,=,IC50,Homo sapiens,IC50 app,0.44
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL345109,7.23,=,=,IC50,Homo sapiens,IC50,59.0
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL345109,7.23,=,=,IC50,Homo sapiens,IC50,59.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,7.08,=,=,IC50,Homo sapiens,IC50,0.083
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,CHEMBL293986,4.00,=,=,IC50,Homo sapiens,IC50,100.0
CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,CHEMBL8223,4.30,=,=,IC50,Homo sapiens,IC50,50.0
CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL332269,5.36,=,=,IC50,Homo sapiens,IC50,4.4
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL300217,8.12,=,=,IC50,Homo sapiens,IC50,7.6
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL300217,7.28,=,=,IC50,Homo sapiens,IC50,53.0
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53753,7.82,=,=,IC50,Homo sapiens,IC50,15.0
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL428690,5.12,=,=,IC50,Homo sapiens,IC50,7600.0
Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL14932,7.01,=,=,IC50,Homo sapiens,IC50,98.0
Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,CHEMBL38199,8.43,=,=,IC50,Homo sapiens,IC50,3.7
Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,CHEMBL38199,6.72,=,=,IC50,Homo sapiens,IC50,192.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,9.00,=,=,IC50,Homo sapiens,IC50,0.001
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,9.00,=,=,IC50,Homo sapiens,IC50,0.001
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,CHEMBL29197,10.60,=,=,IC50,Homo sapiens,IC50,0.025
CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL287007,8.59,=,=,IC50,Homo sapiens,IC50,2.6
CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL287007,8.01,=,=,IC50,Homo sapiens,IC50,9.7
Brc1cccc(Nc2ccnc3ccccc23)c1,CHEMBL37346,5.26,=,=,IC50,Homo sapiens,IC50,5500.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL15346,7.13,=,=,IC50,Homo sapiens,IC50,74.0
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL15202,7.17,=,=,IC50,Homo sapiens,IC50,68.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,8.00,=,=,IC50,Homo sapiens,IC50,0.01
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL36819,7.28,=,=,IC50,Homo sapiens,IC50,53.0
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL36819,5.92,=,=,IC50,Homo sapiens,IC50,1196.0
Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,CHEMBL40130,8.43,=,=,IC50,Homo sapiens,IC50,3.7
Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,CHEMBL40130,7.80,=,=,IC50,Homo sapiens,IC50,16.0
O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,CHEMBL14627,7.13,=,=,IC50,Homo sapiens,IC50,74.0
Brc1cccc(Nc2ncnc3ccccc23)c1,CHEMBL290096,7.57,=,=,IC50,Homo sapiens,IC50,27.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL460731,7.70,=,=,IC50,Homo sapiens,IC50,20.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL460731,7.15,=,=,IC50,Homo sapiens,IC50,0.071
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL37543,7.92,=,=,IC50,Homo sapiens,IC50,12.0
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL37543,6.50,=,=,IC50,Homo sapiens,IC50,318.0
CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL287289,7.68,=,=,IC50,Homo sapiens,IC50,21.0
CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL287289,6.64,=,=,IC50,Homo sapiens,IC50,230.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL514436,7.57,=,=,IC50,Homo sapiens,IC50,27.0
Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL39320,9.43,=,=,IC50,Homo sapiens,IC50,0.37
Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL39320,7.89,=,=,IC50,Homo sapiens,IC50,13.0
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL289162,8.29,=,=,IC50,Homo sapiens,IC50,5.1
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL289162,5.75,=,=,IC50,Homo sapiens,IC50,1780.0
CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL14952,6.98,=,=,IC50,Homo sapiens,IC50,104.0
CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL37373,7.39,=,=,IC50,Homo sapiens,IC50,41.0
CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL37373,6.84,=,=,IC50,Homo sapiens,IC50,145.0
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL39715,8.47,=,=,IC50,Homo sapiens,IC50,3.4
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL39715,8.02,=,=,IC50,Homo sapiens,IC50,9.6
CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL289213,9.14,=,=,IC50,Homo sapiens,IC50,0.72
