smiles,pchembl_value
C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,7.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,7.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,7.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,7.96
C#Cc1cccc(Nc2ncnc3ccc(OCCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,7.96
C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,8.14
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,7.11
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,5.92
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,6.5
C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,7.37
C#Cc1cccc(Nc2ncnc3sc(-c4ccc(CO)cc4OC)cc23)c1,8.3
C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,7.75
C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1,7.64
C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1,7.73
C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,8.0
C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,6.17
C#Cc1cccc(Oc2ncc(-c3cncc(NC4CN(C(=O)C=C)C4)c3)cn2)c1,6.62
C#Cc1cccc(Oc2ncnc3ccc(OCc4ccc(S(=O)(=O)N(C)C#C)cc4)cc23)c1,5.25
C#Cc1cnc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)nc1-c1cn2c3c(cccc13)CCC2,7.38
C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.07
C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,6.02
C(=C/c1ccccc1)\C(=N\Nc1nncc2ccccc12)c1ccccc1,8.25
C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,7.55
C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],5.04
C/C(=N\N1C(=O)CNC1=S)c1ccc(O)cc1O,4.63
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,5.225
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1F,6.09
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccccn1,5.62
C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,5.37
C/C(=N\O)c1ccc(NC(=O)c2cc(-c3ccc(S(C)(=O)=O)cc3)nc3ccccc23)cc1,6.98
C/C=C(\C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.19
C/C=C(\C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.8
C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.255
C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.3
C/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.26
C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,6.62
C/C=C/C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4ccccc4o3)c3c(N)ncnc32)C1,6.89
C/C=C/C(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,6.76
C/C=C/C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,6.45
C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,6.75
C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(C)C)c12,7.66
C/C=C/C(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)cc2cnn(CCN(CC)CC)c12,7.72
C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,7.13
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,5.12
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ccnc2cc1CC,5.12
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.390000000000001
C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.705
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(C)cc4)cc3F)ncnc2cc1OC,5.12
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,5.29
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccccc4)cc3F)ncnc2cc1OC,5.495
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.63
C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)n4c(=O)c(-c5ccccc5)c(C)n4C)cc3F)cccc2cc1OC,5.32
C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,9.17
C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,5.79
C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.06
C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,6.62
C/C=C/C(=O)Nc1cccc(Nc2nc(Nc3ccc(Cl)c(OCCOC)c3)ncc2F)c1,5.98
C/C=C/C(=O)OCc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,5.62
C/C=C/C(=O)OCc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,5.62
C/C=C/c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,8.835
C/C=C/c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1,7.68
C/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.84
C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.57
C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,5.1
C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,6.47
C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.41
C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,6.7
C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.0
C1=CC2=C(Cc3nnc(Cc4nc5ccccc5[nH]4)o3)CNC2C=C1,4.06
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,5.83
C=C(C#N)C(O)c1ccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)cc1,7.26
C=C(C#N)C(O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1,7.26
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCC(C)(C)O)nc3)ncc2F)c1,7.26
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)c1,6.26
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,7.26
C=C(C#N)C(O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,5.62
C=C(C(=O)N1CCN(C(=O)Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)[C@H](C)C1)C(F)(F)F,9.42
C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.8
C=C(C)C(=O)Cc1ccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)cc1,7.26
C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.92
C=C(C)C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,6.03
C=C(C)C(=O)N1CCC[C@@H](n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,5.89
C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,5.99
C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.425
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.08
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.8
C=C(C)C(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1,5.04
C=C(C)C(=O)c1ccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)cc1,7.26
C=C(C)C(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1,7.26
C=C(C)C(=O)c1cccc(Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)c1,7.26
C=C(C)C(=O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,7.26
C=C(C)c1c(C)nc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3F)cn12,7.6
C=C(C)c1cc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)ccn1,8.600000000000001
C=C(CN(C)C)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,8.7
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,6.25
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,6.65
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,6.17
C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,6.75
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,6.16
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,6.33
C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,6.64
C=C(CN(C)C)C(=O)c1ccccc1.Cl,5.25
C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.96
C=C(CN1CCNCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.82
C=C(CN1CCOCC1)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1,8.4
C=C(CN1CCOCC1)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,7.12
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.57
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.97
C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.96
C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,5.92
C=C(Cl)C(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,7.0
C=C(Cl)C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.54
C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CS(=O)(=O)CC3)c(OC)cc1N(C)CCN(C)C,6.49
C=C(Cl)C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,6.875
C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.28
C=C(Cl)C(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,7.02
C=C(Cl)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.035
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,7.9399999999999995
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(Cl)c3)ncc2Cl)c1,7.885
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,7.785
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1,6.925
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.195
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)nc3)ncc2Cl)c1,7.504999999999999
C=C(Cl)C(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,7.39
C=C(Cn1cccn1)C(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,5.62
C=C(Cn1cccn1)C(=O)Nc1cccc(Nc2ncc(F)c(Nc3cccc(C)c3)n2)c1,6.26
C=C(F)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,6.24
C=C(F)C(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,6.75
C=C(F)C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.705
C=C(F)C(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,8.02
C=C(F)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,6.76
C=C(F)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,6.67
C=C(N/N=C/c1cn[nH]c1-c1ccccc1)[C@H](C)Cc1ccccc1,4.58
C=C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.96
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.265
C=C1CC(CBr)(c2ccc(F)cc2)OC1=O,4.355
C=C1CC(CI)(c2ccc(F)cc2)OC1=O,4.720000000000001
C=C1CC(CI)(c2ccccc2)OC1=O,4.455
C=C1CC(c2ccccc2)(C(Br)c2ccccc2)OC1=O,4.695
C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.8
C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.64
C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.675
C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.895
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,8.05
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,8.49
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,8.045
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.2
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,8.15
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,8.344999999999999
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,8.435
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,8.6
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,8.695
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,8.61
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,8.86
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,8.545
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,8.63
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,8.335
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,8.345
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,8.465
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C,8.23
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.27
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.86
C=C=CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,8.35
C=C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,7.18
C=C=CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,8.5
C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.54
C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,7.62
C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.77
C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.77
C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.57
C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.48
C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.38
C=CC(=O)C1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,7.43
C=CC(=O)C1CCOc2ccc(Nc3ncc(F)c(Nc4cccc(Cl)c4)n3)cc21,5.26
C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.04
C=CC(=O)N(C)C1CCN(c2nc(Nc3cnn(C)c3)c3c(c2F)CNC3=O)C1,5.98
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,4.52
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,4.52
C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.55
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3ccc(OC)nc3)ncc2F)cc1,5.62
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3cccc(OC)c3)ncc2F)cc1,6.26
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3cccc(OCCN4CCCC4=O)c3)ncc2F)cc1,5.26
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,7.26
C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3ccc(OC)nc3)ncc2F)cc1,5.62
C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCCN4CCCC4=O)c3)ncc2F)cc1,6.26
C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCCS(C)(=O)=O)c3)ncc2F)cc1,6.26
C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCN4CCCC4=O)c3)ncc2F)cc1,5.98
C=CC(=O)N(C)Cc1cccc(Nc2nc(Nc3cccc(OC)c3)ncc2F)c1,5.62
C=CC(=O)N(C)Cc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,6.26
C=CC(=O)N(C)c1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6
C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,6.41
C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.83
C=CC(=O)N(C)c1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1,6.41
C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,6.46
C=CC(=O)N(C)c1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,8.51
C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.7
C=CC(=O)N(C)c1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.38
C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.6899999999999995
C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.595000000000001
C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.01
C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.88
C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.3
C=CC(=O)N(c1ccc(Cl)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.5
C=CC(=O)N(c1ccc(Cl)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.63
C=CC(=O)N(c1ccc(F)c(C)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.3
C=CC(=O)N(c1ccc(F)c(Cl)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.19
C=CC(=O)N(c1ccc(F)c(F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.43
C=CC(=O)N(c1ccc(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.52
C=CC(=O)N(c1cccc(C(F)(F)F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.07
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OC(=O)N3CCN(C)C[C@H]3C)cc12,8.06
C=CC(=O)N(c1cccc(Cl)c1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,7.28
C=CC(=O)N1CC(C)(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,6.29
C=CC(=O)N1CC(C)(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)C1,5.46
C=CC(=O)N1CC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1,8.125
C=CC(=O)N1CC(Cn2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)C1,7.94
C=CC(=O)N1CC(Cn2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,7.24
C=CC(=O)N1CC(Cn2nc(C(=O)Nc3nc4ccccc4o3)c3c(N)ncnc32)C1,7.91
C=CC(=O)N1CC(Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1,9.309999999999999
C=CC(=O)N1CC(Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCOCC2)C1,7.96
C=CC(=O)N1CC(Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCOC)C1,8.92
C=CC(=O)N1CC(Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)C1,9.46
C=CC(=O)N1CC(Nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)C1,8.66
C=CC(=O)N1CC(Nc2cc3c(Nc4cccc(C(C)=O)c4)ncnc3cc2OC)C1,9.14
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4ccc(F)c(Cl)c4)nc3)n2)C1,7.43
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C(F)(F)F)c4)nc3)c2)C1,6.61
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(C)n4)nc3)n2)C1,7.26
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4cccc(OC(F)(F)F)c4)nc3)n2)C1,6.51
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Nc4ccccc4OC(F)(F)F)nc3)n2)C1,6.17
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4cc(F)cc(F)c4)nc3)n2)C1,5.97
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(Cl)cc4)nc3)n2)C1,5.68
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(F)c(Cl)c4)nc3)c2)C1,6.35
C=CC(=O)N1CC(Nc2cncc(-c3cnc(Oc4ccc(F)c(OC(F)F)c4)nc3)c2)C1,5.42
